disease	short_form	snp	chr	pos	region	pvalue	or_value	beta	ancestry_initial	pubmed	first_author	year	title	mhc	asian_ancestry
Inflammatory_bowel_disease	MONDO_0005265	rs9358372-?	6	20812357.0	6p22.3	2e-07			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs7495132-?	15	90629669.0	15q26.1	3e-07			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs11681525-?	2	144734815.0	2q22.3	3e-07			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs941823-?	13	40439840.0	13q14.11	4e-07			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs913678-?	20	50338887.0	20q13.13	4e-07			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs71559680-?	6	21430497.0	6p22.3	5e-07			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs4845604-?	1	151829204.0	1q21.3	7e-14			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs243505-A	7	148738247.0	7q36.1	3e-10	1.08		NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs2593855-C	3	71126344.0	3p13	3.0000000000000004e-09	1.09		NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs4256018-G	20	6113242.0	20p12.3	1e-08	1.08		NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs144344067-A				1e-08	1.12		NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs503734-A	3	101304904.0	3q12.3	3.0000000000000004e-08	1.07		NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs925255-?	2	28391927.0	2p23.2	6e-11			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs7911264-?	10	92677094.0	10q23.33	5e-07			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs6651252-?	8	128554935.0	8q24.21	6e-07			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs10797432-?	1	2569899.0	1p36.32	8e-07			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs907611-?	11	1852842.0	11p15.5	1e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs529866-?	16	11279463.0	16p13.13	1e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs1991866-?	8	129611859.0	8q24.21	1e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs9557195-?	13	99304368.0	13q32.3	1e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs1819658-?	10	58153390.0	10q21.1	1e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs200349593-?	11	114526441.0	11q23.2	2e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs254560-?	5	135107916.0	5q31.1	2e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs11230563-?	11	61008737.0	11q12.2	2e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs1569723-?	20	46113425.0	20q13.12	2e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs564349-?	5	172897975.0	5q35.1	2e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs7954567-?	12	6381959.0	12p13.31	3e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs4743820-?	9	91166134.0	9q22.2	4e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs13126505-?	4	101944147.0	4q24	4e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs38904-?	7	117252792.0	7q31.2	4e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs516246-?	19	48702915.0	19q13.33	4.9999999999999996e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs2930047-?	5	10695414.0	5p15.2	4.9999999999999996e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs6716753-?	2	230232414.0	2q37.1	6e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs7011507-?	8	48216682.0	8q11.21	6e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs6142618-?	20	32137845.0	20q11.21	6e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs80244186-?	13	42343725.0	13q14.11	6e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs11168249-?	12	47814585.0	12q13.11	7e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs138788-?	22	35333728.0	22q12.3	8e-06			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs5763767-?	22	30097893.0	22q12.2	4e-08			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs111456533-G	10	124750812.0	10q26.13	1e-09	1.11		NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs2284553-?	21	33404389.0	21q22.11	7.000000000000001e-09			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs59043219-A	1	209797265.0	1q32.2	1e-08	1.08		NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs10495903-?	2	43579779.0	2p21	6.000000000000001e-09			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs67289879-T	6	42039665.0	6p21.1	3.0000000000000004e-08	1.09		NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs11768365-A	7	6505557.0	7p22.1	4e-08	1.09		NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs13407913-?	2	24874775.0	2p23.3	3e-07			NR|European	28067908	de Lange KM	2017	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	rs957100-G	5	40426318.0	5p13.1	9.000000000000001e-09	0.73		African American or Afro-Caribbean	33600772	Somineni HK	2021	Whole-genome sequencing of African Americans implicates differential genetic architecture in inflammatory bowel disease.	False	False
Inflammatory_bowel_disease	MONDO_0005265	chr11:65673463-C				1e-09		2.2407	European;African unspecified;Other;South Asian	40770095	UK Biobank Whole-Genome Sequencing Consortium	2025	Whole-genome sequencing of 490,640 UK Biobank participants.	False	True
Inflammatory_bowel_disease	MONDO_0005265	chr6:105957014-A				4e-08		2.4299	European;African unspecified;Other;South Asian	40770095	UK Biobank Whole-Genome Sequencing Consortium	2025	Whole-genome sequencing of 490,640 UK Biobank participants.	False	True
Inflammatory_bowel_disease	MONDO_0005265	chr6:32333650-T				2e-12		0.2206	European;African unspecified;Other;South Asian	40770095	UK Biobank Whole-Genome Sequencing Consortium	2025	Whole-genome sequencing of 490,640 UK Biobank participants.	False	True
Inflammatory_bowel_disease	MONDO_0005265	chr6:39761650-T				3.0000000000000004e-08		2.5397	European;African unspecified;Other;South Asian	40770095	UK Biobank Whole-Genome Sequencing Consortium	2025	Whole-genome sequencing of 490,640 UK Biobank participants.	False	True
Inflammatory_bowel_disease	MONDO_0005265	rs9275224-?	6	32692101.0	6p21.32	3e-87			European	37377963	Wen YP	2023	Identifying shared genetic loci and common risk genes of rheumatoid arthritis associated with three autoimmune diseases based on large-scale cross-trait genome-wide association studies.	True	False
Inflammatory_bowel_disease	MONDO_0005265	rs4410767-?	6	32480352.0	6p21.32	2e-77			European	37377963	Wen YP	2023	Identifying shared genetic loci and common risk genes of rheumatoid arthritis associated with three autoimmune diseases based on large-scale cross-trait genome-wide association studies.	True	False
Inflammatory_bowel_disease	MONDO_0005265	rs9268557-?	6	32421528.0	6p21.32	5.9999999999999995e-71			European	37377963	Wen YP	2023	Identifying shared genetic loci and common risk genes of rheumatoid arthritis associated with three autoimmune diseases based on large-scale cross-trait genome-wide association studies.	True	False
Inflammatory_bowel_disease	MONDO_0005265	rs41268924-?	6	32167360.0	6p21.32	4e-58			European	37377963	Wen YP	2023	Identifying shared genetic loci and common risk genes of rheumatoid arthritis associated with three autoimmune diseases based on large-scale cross-trait genome-wide association studies.	True	False
Inflammatory_bowel_disease	MONDO_0005265	rs17212937-?	6	32713562.0	6p21.32	5.9999999999999996e-55			European	37377963	Wen YP	2023	Identifying shared genetic loci and common risk genes of rheumatoid arthritis associated with three autoimmune diseases based on large-scale cross-trait genome-wide association studies.	True	False
