dataset_id,zone,source_database,accession_or_id,title,publication,year,url,organism,country_or_ancestry,sample_count_reported,sample_types,assay_type,phenotypes,contains_cancer,contains_hla_alleles,contains_hla_expression,contains_autoimmune,contains_hashimoto,contains_graves,contains_survival,contains_rai_response,contains_dm1_dm2,contains_fusion_status,contains_braf_ras_tert,access_status,download_status,local_path,allowed_use,forbidden_use,boundary_risk_level,notes
P1_DUNCAN_2023_PTC,PAPER1_CANCER_CORE,Publication,Duncan_2023_PTC_meta,Duncan 2023 PTC proteogenomic meta-analysis (placeholder),NEEDS_MANUAL_REVIEW,2023,NEEDS_MANUAL_REVIEW,Homo sapiens,Mixed,NEEDS_MANUAL_REVIEW,PTC,Multi-omic meta,PTC subtypes,YES,NO,partial,NO,NO,NO,partial,partial,partial,partial,YES,public_open_partial,locate_pmid,project/data/external/duncan_2023/ (planned),Meta-analysis comparator,HLA allele claim,medium,[VERIFIED-MANUAL-NEEDED] Verify exists
P1_LANDA_2024_PDTC_ATC_UPDATE,PAPER1_CANCER_CORE,Publication,Landa_2024_update,Landa lab 2024 update on PDTC/ATC (placeholder),Landa lab various,2024,NEEDS_MANUAL_REVIEW,Homo sapiens,USA mixed,NEEDS_MANUAL_REVIEW,PDTC + ATC,Multi-omic,Aggressive thyroid,YES,NO,partial,NO,NO,NO,YES,partial,partial,partial,YES,public_open_partial,locate_pmid,project/data/external/landa_2024/ (planned),Updated Landa series if available,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Locate exact paper
P1_FAGIN_2024_RAI_REFRACTORY,PAPER1_CANCER_CORE,Publication,Fagin_2024_RAI_refractory,Fagin lab RAI-refractory updates,Fagin lab various,2024,NEEDS_MANUAL_REVIEW,Homo sapiens,USA mixed,NEEDS_MANUAL_REVIEW,RAI-refractory tumor,Mixed,RAI-refractory,YES,NO,partial,NO,NO,NO,YES,YES,partial,partial,partial,public_open_partial,locate_pmid,project/data/external/fagin_2024/ (planned),RAI-refractory mechanism updates,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Locate exact papers
P1_CABANILLAS_RAI_TRIAL,PAPER1_CANCER_CORE,Publication,Cabanillas_RAI_re_induction,Cabanillas RAI re-induction trials reference,Cabanillas et al. various,2018-2024,NEEDS_MANUAL_REVIEW,Homo sapiens,USA mixed,NEEDS_MANUAL_REVIEW,RAI-refractory,Clinical trial,Re-induction trials,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,partial,public_open,literature_only,project/data/external/cabanillas_rai/ (planned),RAI re-induction translational reference,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Cite-only (no individual-level data)
P1_HOFTIJZER_RAI,PAPER1_CANCER_CORE,Publication,Hoftijzer_RAI_outcome,Hoftijzer / Dutch RAI outcome series,Hoftijzer et al. various,2008+,NEEDS_MANUAL_REVIEW,Homo sapiens,Dutch,NEEDS_MANUAL_REVIEW,Differentiated thyroid cancer,Clinical RAI outcome,Long-term RAI follow-up,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,partial,public_open,literature_only,project/data/external/hoftijzer/ (planned),Dutch RAI cohort reference,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Cite-only
P1_COSMIC_FUSION,PAPER1_CANCER_CORE,COSMIC_Fusion,cosmic_fusion_catalog,COSMIC fusion catalog (thyroid subset),Tate et al. NAR 2019,2019,https://cancer.sanger.ac.uk/cosmic/fusion,Homo sapiens,Mixed,large,Cancer fusions,Fusion catalog,Multi-cancer,YES,NO,partial,NO,NO,NO,NO,NO,partial,YES,partial,public_open_with_registration,registration_required,project/data/external/cosmic_fusion/ (planned),Fusion catalog reference,HLA allele claim,low,Filter to thyroid; registration required
P1_TUMOR_FUSION_GENE_DB,PAPER1_CANCER_CORE,TumorFusionGeneDB,tumor_fusion_db,Tumor Fusion Gene Database (TumorFusions),Hu et al. NAR 2018,2018,https://www.tumorfusions.org/,Homo sapiens,Mixed,>20000 fusion calls,Pan-cancer fusions,Fusion DB,Pan-cancer,YES,NO,partial,NO,NO,NO,NO,NO,partial,YES,partial,public_open,downloadable,project/data/external/tumorfusions/ (planned),Pan-cancer fusion DB,HLA allele claim,low,Reference DB
P1_DEPMAP_PROTEOMICS,PAPER1_CANCER_CORE,DepMap,depmap_proteomics_thyroid,DepMap proteomics thyroid lines,Nusinow et al. Cell 2020 180(2):387-402,2020,https://depmap.org/portal/,Homo sapiens,Cell-line mixed,~375 lines,Cell lines,Proteomics MS,Proteomics,YES,NO,YES,NO,NO,NO,N/A,NO,partial,partial,YES,public_open,downloadable,project/data/external/depmap_proteomics/ (planned),Cell-line proteomics for DM1 protein-axis,Patient-claim transfer,medium,Cell-line only
P1_CCLE_PROTEOMICS,PAPER1_CANCER_CORE,CCLE_Proteomics,ccle_proteomics_thyroid,CCLE proteomics thyroid lines,Ghandi et al. Nature 2019 + Nusinow et al. Cell 2020,2019-2020,https://sites.broadinstitute.org/ccle/,Homo sapiens,Cell-line mixed,~375 lines,Cell lines,Proteomics MS,Proteomics,YES,NO,YES,NO,NO,NO,N/A,NO,partial,partial,YES,public_open,downloadable,project/data/external/ccle_proteomics/ (planned),Cell-line proteomics,Patient-claim transfer,medium,Cell-line only
P1_KIM_2014_KOREAN_THYROID,PAPER1_CANCER_CORE,Publication,Kim_2014_Korean_thyroid_proteomic,Kim 2014 Korean thyroid proteomic candidate,Kim et al. various 2014,2014,NEEDS_MANUAL_REVIEW,Homo sapiens,South Korean,NEEDS_MANUAL_REVIEW,Korean thyroid tumor,Proteomics,Korean PTC,YES,NO,partial,NO,NO,NO,partial,NO,partial,partial,YES,public_open_partial,locate_pmid,project/data/external/kim_2014_korean/ (planned),Korean proteomic reference,HLA allele claim,medium,[VERIFIED-MANUAL-NEEDED] Locate exact paper
P1_PARK_KOREAN_THYROID_OMIC,PAPER1_CANCER_CORE,Publication,Park_korean_thyroid_omic,Park Korean thyroid -omic studies (placeholder),Park et al. various,various,NEEDS_MANUAL_REVIEW,Homo sapiens,South Korean,NEEDS_MANUAL_REVIEW,Korean thyroid,Mixed,Korean thyroid,YES,NO,partial,NO,NO,NO,partial,partial,partial,partial,YES,public_open_partial,locate_pmid,project/data/external/park_korean/ (planned),Korean thyroid -omic candidate,HLA allele claim,medium,[VERIFIED-MANUAL-NEEDED] Search recent Park / Korean PTC papers
P1_NCI_PROTEOMIC_PILOT_THYROID,PAPER1_CANCER_CORE,NCI_Proteomic,nci_proteomic_pilot,NCI proteomic pilot thyroid (placeholder),NCI consortium,various,https://proteomics.cancer.gov/,Homo sapiens,Mixed,NEEDS_MANUAL_REVIEW,Thyroid tumor,Proteomics MS,Thyroid cancer,YES,NO,partial,NO,NO,NO,partial,NO,partial,NO,partial,public_open_partial,query_required,project/data/external/nci_proteomic/ (planned),NCI pilot proteomic data,HLA allele claim,low,Verify availability
BR_HT_PTC_KOREAN_RECENT,BRIDGE_QUARANTINE_HT_PTC,Publication,korean_HT_PTC_recent,Recent Korean HT-PTC bridge studies (placeholder),various,2023-2025,NEEDS_MANUAL_REVIEW,Homo sapiens,South Korean,NEEDS_MANUAL_REVIEW,HT + PTC tissue,Mixed,HT + PTC overlap,partial,NO,partial,YES,YES,NO,NO,NO,partial,NO,partial,public_open_partial,locate_pmid,project/data/external/korean_HT_PTC_recent/ (planned),Korean bridge cohort search,Cancer susceptibility claim,medium,[VERIFIED-MANUAL-NEEDED] Search 2023-2025 Korean PubMed
BR_HT_PROTEOGENOMIC,BRIDGE_QUARANTINE_HT_PTC,Publication,HT_proteogenomic_placeholder,Hashimoto proteogenomic studies (placeholder),NEEDS_MANUAL_REVIEW,various,NEEDS_MANUAL_REVIEW,Homo sapiens,Mixed,NEEDS_MANUAL_REVIEW,HT tissue,Proteogenomic,HT,NO,NO,partial,YES,YES,NO,NO,NO,NO,NO,NO,public_open_partial,locate_pmid,project/data/external/HT_proteogenomic/ (planned),HT proteogenomic context,Cancer claim,medium,[VERIFIED-MANUAL-NEEDED] Verify availability
P2_HLA_PROTEOMICS_AITD,PAPER2_HLA_AUTOIMMUNE,Publication,HLA_proteomics_AITD_placeholder,AITD HLA-bound peptide / proteomic studies (placeholder),NEEDS_MANUAL_REVIEW,various,NEEDS_MANUAL_REVIEW,Homo sapiens,Mixed,NEEDS_MANUAL_REVIEW,AITD tissue + cells,Immunopeptidomics MS,AITD epitopes,NO,YES,partial,YES,YES,YES,NO,NO,NO,NO,NO,public_open_partial,locate_pmid,data_registry/paper2_hla_autoimmune/HLA_proteomics_AITD/ (planned),HLA-presented peptides in AITD,Cancer claim,medium,[VERIFIED-MANUAL-NEEDED] Search HLA-ligand-atlas + AITD literature
P2_HLAII_REGISTRY_KOR,REFERENCE_POPULATION_HLA,Publication,HLAII_registry_korean,Korean HLA class II registry references,various,various,NEEDS_MANUAL_REVIEW,Homo sapiens,South Korean,NEEDS_MANUAL_REVIEW,Healthy + clinical,HLA class II typing,Class II reference,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,public_open_partial,locate_pmid,data_registry/reference_population_hla/HLAII_registry_kor/ (planned),Korean HLA class II registry,Cancer claim,low,[VERIFIED-MANUAL-NEEDED] Compile 2020-2025 Korean class II refs
P1_MOUSE_BRAF_TG,PAPER1_CANCER_CORE,Publication,mouse_braf_tg_thyroid,BRAF V600E transgenic mouse thyroid model,Knauf et al. + Chakravarty et al.,various,NEEDS_MANUAL_REVIEW,Mus musculus,Mouse,NEEDS_MANUAL_REVIEW,Mouse thyroid tumor,RNA-seq + histology,Mouse PTC model,YES,NO,NO,NO,NO,NO,NO,NO,partial,NO,YES,public_open_partial,locate_pmid,project/data/external/mouse_braf_tg/ (planned),Mouse mechanistic reference (NOT patient claim),Patient-claim transfer from mouse,medium,[VERIFIED-MANUAL-NEEDED] Mouse model — translational caveat
P1_MOUSE_RET_PTC_TG,PAPER1_CANCER_CORE,Publication,mouse_ret_ptc_tg,RET/PTC1 transgenic mouse model,Jhiang et al. + Santoro et al.,various,NEEDS_MANUAL_REVIEW,Mus musculus,Mouse,NEEDS_MANUAL_REVIEW,Mouse thyroid tumor,Mixed,Mouse PTC model,YES,NO,NO,NO,NO,NO,NO,NO,partial,YES,partial,public_open_partial,locate_pmid,project/data/external/mouse_ret_ptc_tg/ (planned),Mouse fusion-driven PTC reference,Patient-claim transfer,medium,[VERIFIED-MANUAL-NEEDED] Mouse model
P1_MOUSE_TPO_CRE,PAPER1_CANCER_CORE,Publication,mouse_tpo_cre_thyroid,TPO-Cre conditional thyroid models,various,various,NEEDS_MANUAL_REVIEW,Mus musculus,Mouse,NEEDS_MANUAL_REVIEW,Conditional mouse thyroid,Mixed,Mouse conditional KO/OE,YES,NO,NO,NO,NO,NO,NO,NO,partial,partial,YES,public_open_partial,locate_pmid,project/data/external/mouse_tpo_cre/ (planned),Conditional mouse thyroid ref,Patient-claim transfer,medium,[VERIFIED-MANUAL-NEEDED] Mouse model — many publications
P1_MOUSE_BRS3_THYROID,PAPER1_CANCER_CORE,Publication,zebrafish_thyroid_models,Zebrafish thyroid cancer models,Anelli et al. + Vacchi-Suzzi et al.,various,NEEDS_MANUAL_REVIEW,Danio rerio,Zebrafish,NEEDS_MANUAL_REVIEW,Zebrafish thyroid,Mixed,Zebrafish thyroid model,YES,NO,NO,NO,NO,NO,NO,NO,partial,partial,partial,public_open_partial,locate_pmid,project/data/external/zebrafish_thyroid/ (planned),Zebrafish mechanistic ref,Patient-claim transfer,medium,[VERIFIED-MANUAL-NEEDED] Zebrafish model
P1_PANTHYROID_INTEGRATION,PAPER1_CANCER_CORE,Publication,pan_thyroid_sc_integration,Pan-thyroid scRNA integration meta-studies (placeholder),various,2023-2025,NEEDS_MANUAL_REVIEW,Homo sapiens,Mixed,NEEDS_MANUAL_REVIEW,Multi-cohort thyroid scRNA,scRNA-seq integration,Multi-subtype thyroid,YES,NO,YES,NO,NO,NO,NO,NO,partial,partial,partial,public_open_partial,locate_pmid,project/data/external/pan_thyroid_sc/ (planned),Multi-dataset scRNA integration if available,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Search recent integrative scRNA papers
P1_KOR_TISSUE_BIOBANK,PAPER1_CANCER_CORE,Korean_Tissue_Biobank,kor_tissue_biobank_thyroid,Korean tissue-bank thyroid samples (placeholder),Korean Biospecimen Information Service,ongoing,https://www.nih.go.kr/biobank/,Homo sapiens,South Korean,NEEDS_MANUAL_REVIEW,Tissue + serum,Mixed,Multiple cancer types,YES,NO,partial,NO,NO,NO,partial,NO,partial,partial,YES,access_application_required,blocked_pending_access,N/A,Korean tissue-bank reference,HLA allele claim,medium,Application required
P1_KOR_PATHOLOGY_AI,PAPER1_CANCER_CORE,Korean_Pathology_AI,kor_pathology_ai_thyroid,Korean pathology AI thyroid datasets (placeholder),various,2023-2025,NEEDS_MANUAL_REVIEW,Homo sapiens,South Korean,NEEDS_MANUAL_REVIEW,Pathology slides,H&E + AI annotations,Multiple thyroid subtypes,YES,NO,NO,NO,NO,NO,partial,NO,partial,partial,partial,public_open_partial,locate_pmid,project/data/external/kor_pathology_ai/ (planned),Korean pathology AI reference (per memory user_image_skills),HLA allele claim,low,Pathology image axis for Paper 2
P1_PATHOLOGY_TCGA_DM1,PAPER1_CANCER_CORE,internal,internal_pathology_tcga_dm1,Internal H&E → DM1 projection pipeline placeholder (Paper 2),Internal,2026,N/A,Homo sapiens,Internal,N/A,TCGA H&E + DM1 labels,Pathology projection,Paper 2 H&E,YES,NO,NO,NO,NO,NO,partial,NO,YES,partial,partial,internal,planned,project/results/pathology_dm1/ (planned),Internal Paper 2 H&E projection (per memory canonical paper numbering),HLA allele claim,low,Paper 2 = pathology projection per paper_numbering_2026_05_04
P1_KOREAN_THYROID_FFPE,PAPER1_CANCER_CORE,internal,korean_ffpe_thyroid,Korean FFPE retrospective design data (placeholder),Internal + outreach-stage,2026,N/A,Homo sapiens,South Korean,NEEDS_MANUAL_REVIEW,Korean FFPE thyroid,Multimodal pathology + RNA-seq,Korean retrospective,YES,NO,partial,NO,NO,NO,partial,partial,partial,partial,partial,access_application_required,blocked_pending_access,N/A,Korean FFPE per memory user_image_skills,HLA allele claim,medium,Outreach-stage; not yet acquired
P1_INTERNATIONAL_THYROID_REGISTRY,PAPER1_CANCER_CORE,Publication,international_thyroid_registry_placeholder,International thyroid cancer registry placeholder,multiple consortia,various,NEEDS_MANUAL_REVIEW,Homo sapiens,Mixed,NEEDS_MANUAL_REVIEW,Tissue + clinical,Mixed,Multi-country,YES,NO,NO,NO,NO,NO,YES,YES,partial,NO,partial,public_open_partial,locate_pmid,project/data/external/intl_thyroid_registry/ (planned),International registry meta-references,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Search ATA / ETA / KTA registries
P1_GENETICS_OF_THYROID_CANCER_GWAS,PAPER1_CANCER_CORE,GWAS_Catalog,gwas_thyroid_cancer,GWAS Catalog thyroid cancer susceptibility loci,NHGRI-EBI,ongoing,https://www.ebi.ac.uk/gwas/efotraits/EFO_0002892,Homo sapiens,Mixed,NEEDS_MANUAL_REVIEW,GWAS,Summary,Thyroid cancer susceptibility,YES,partial,NO,NO,NO,NO,NO,NO,NO,NO,NO,public_open,query_api,project/data/external/gwas_thyroid_cancer/ (planned),Thyroid cancer susceptibility loci (NOT HLA),HLA allele claim from GWAS context,medium,Filter HLA-region SNPs out for Paper 1 use
P1_THYROID_GENETIC_RISK,PAPER1_CANCER_CORE,Publication,thyroid_genetic_risk_loci,Thyroid cancer genetic risk reference (e.g. FOXE1 / NKX2-1),Gudmundsson et al. 2009 + 2012 + 2017,various,NEEDS_MANUAL_REVIEW,Homo sapiens,Icelandic + Mixed,NEEDS_MANUAL_REVIEW,Population genomics,GWAS sum stats,Thyroid cancer susceptibility,YES,partial,NO,NO,NO,NO,NO,NO,NO,NO,NO,public_open,locate_pmid,project/data/external/thyroid_genetic_risk/ (planned),Susceptibility-locus reference,HLA allele claim,medium,[VERIFIED-MANUAL-NEEDED] Cite-only context
P2_KOR_GD_RECENT_2024,PAPER2_HLA_AUTOIMMUNE,Publication,korean_GD_recent_2024,Recent Korean GD HLA papers 2023-2025 (placeholder),various,2023-2025,NEEDS_MANUAL_REVIEW,Homo sapiens,South Korean,NEEDS_MANUAL_REVIEW,GD adult,HLA typing,GD,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,public_open_partial,locate_pmid,data_registry/paper2_hla_autoimmune/kor_GD_recent/ (planned),Recent Korean GD literature search,Cancer claim,low,[VERIFIED-MANUAL-NEEDED] Search 2023-2025 Korean GD HLA refs
P2_KOR_HT_RECENT_2024,PAPER2_HLA_AUTOIMMUNE,Publication,korean_HT_recent_2024,Recent Korean HT HLA papers 2023-2025 (placeholder),various,2023-2025,NEEDS_MANUAL_REVIEW,Homo sapiens,South Korean,NEEDS_MANUAL_REVIEW,HT adult,HLA typing,HT,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,public_open_partial,locate_pmid,data_registry/paper2_hla_autoimmune/kor_HT_recent/ (planned),Recent Korean HT literature search,Cancer claim,low,[VERIFIED-MANUAL-NEEDED] Search 2023-2025 Korean HT HLA refs
BR_KOR_HT_PTC_OUTREACH,BRIDGE_QUARANTINE_HT_PTC,internal,bundang_HT_PTC_outreach,Bundang SNUH HT-PTC outreach-stage placeholder (per memory K2_vs_bundang),Internal outreach,2026,N/A,Homo sapiens,South Korean,NEEDS_MANUAL_REVIEW,Korean HT-PTC,Mixed,HT + PTC,YES,NO,partial,YES,YES,NO,NO,NO,partial,NO,partial,access_application_required,blocked_pending_access,N/A,Bundang SNUH outreach (per memory v17_K2_vs_bundang_distinction),Cancer susceptibility claim,high,No data yet — outreach-stage only
RR_FRENCH_THYROID,RESTRICTED_OR_REJECTED,French_Cancer_Network,french_thyroid_consortium,French thyroid cancer network placeholder,various,ongoing,NEEDS_MANUAL_REVIEW,Homo sapiens,French,NEEDS_MANUAL_REVIEW,Thyroid tumor,Mixed,Multiple thyroid subtypes,YES,NO,partial,NO,NO,NO,YES,YES,partial,partial,YES,access_application_required,blocked_pending_access,N/A,N/A,Application required,high,Consortium access via collaborators
RR_GLOBAL_THYROID_NET,RESTRICTED_OR_REJECTED,Global_Thyroid_Network,global_thyroid_net,Global Thyroid Cancer Network placeholder,various,ongoing,NEEDS_MANUAL_REVIEW,Homo sapiens,Multi-country,NEEDS_MANUAL_REVIEW,Multi-country,Mixed,Multi-country thyroid,YES,NO,partial,NO,NO,NO,YES,YES,partial,partial,YES,access_application_required,blocked_pending_access,N/A,N/A,Application required,high,Global registry placeholder
P1_TKI_LENVATINIB,PAPER1_CANCER_CORE,Publication,Schlumberger_2015_lenvatinib,Lenvatinib SELECT trial RAI-refractory thyroid,Schlumberger et al. NEJM 2015 372(7):621-630,2015,https://www.nejm.org/doi/10.1056/NEJMoa1406470,Homo sapiens,Multi-center,~392,RAI-refractory differentiated thyroid,Clinical trial,Lenvatinib responders,YES,NO,NO,NO,NO,NO,YES,YES,partial,NO,partial,public_open,literature_only,project/data/external/select_lenvatinib/ (planned),RAI-refractory TKI clinical reference,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Cite-only
P1_TKI_SORAFENIB,PAPER1_CANCER_CORE,Publication,Brose_2014_sorafenib,Sorafenib DECISION trial RAI-refractory thyroid,Brose et al. Lancet 2014 384(9940):319-328,2014,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(14)60421-9,Homo sapiens,Multi-center,~417,RAI-refractory differentiated thyroid,Clinical trial,Sorafenib responders,YES,NO,NO,NO,NO,NO,YES,YES,partial,NO,partial,public_open,literature_only,project/data/external/decision_sorafenib/ (planned),RAI-refractory TKI clinical reference,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Cite-only
P1_TKI_SELPERCATINIB,PAPER1_CANCER_CORE,Publication,Wirth_2020_selpercatinib,Selpercatinib LIBRETTO-001 RET-altered thyroid,Wirth et al. NEJM 2020 383(9):825-835,2020,https://www.nejm.org/doi/10.1056/NEJMoa2005651,Homo sapiens,Multi-center,~143,RET-fusion + RET-mutant thyroid,Clinical trial,Selpercatinib responders,YES,NO,NO,NO,NO,NO,YES,YES,partial,YES,partial,public_open,literature_only,project/data/external/libretto_001/ (planned),RET-fusion targeted therapy reference,HLA allele claim,low,[VERIFIED-OK] Cite-only; high relevance to fusion-directed therapy claim
P1_TKI_PRALSETINIB,PAPER1_CANCER_CORE,Publication,Subbiah_2021_pralsetinib,Pralsetinib ARROW RET-altered thyroid,Subbiah et al. Lancet Diabetes Endocrinol 2021 9(8):491-501,2021,https://www.thelancet.com/journals/landia/article/PIIS2213-8587(21)00120-0,Homo sapiens,Multi-center,~84,RET-altered thyroid,Clinical trial,Pralsetinib responders,YES,NO,NO,NO,NO,NO,YES,YES,partial,YES,partial,public_open,literature_only,project/data/external/arrow_pralsetinib/ (planned),RET targeted therapy reference,HLA allele claim,low,[VERIFIED-OK] Cite-only
P1_TKI_LAROTRECTINIB,PAPER1_CANCER_CORE,Publication,Drilon_2018_larotrectinib,Larotrectinib NTRK-fusion basket trial,Drilon et al. NEJM 2018 378(8):731-739,2018,https://www.nejm.org/doi/10.1056/NEJMoa1714448,Homo sapiens,Multi-center,~55 (across cancers),NTRK-fusion solid tumors incl thyroid,Basket trial,Larotrectinib responders,YES,NO,NO,NO,NO,NO,YES,YES,partial,YES,partial,public_open,literature_only,project/data/external/larotrectinib/ (planned),NTRK-fusion basket-trial reference,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Cite-only
P1_TKI_ENTRECTINIB,PAPER1_CANCER_CORE,Publication,Doebele_2020_entrectinib,Entrectinib NTRK-fusion trials,Doebele et al. Lancet Oncol 2020 21(2):271-282,2020,https://www.thelancet.com/journals/lanonc/article/PIIS1470-2045(19)30691-6,Homo sapiens,Multi-center,~54 (across cancers),NTRK-fusion solid tumors,Basket trial,Entrectinib responders,YES,NO,NO,NO,NO,NO,YES,YES,partial,YES,partial,public_open,literature_only,project/data/external/entrectinib/ (planned),NTRK-fusion basket-trial reference,HLA allele claim,low,[VERIFIED-OK-XCANCER: 'Entrectinib in patients with advanced or metastatic NTRK fusion-positive solid t'] Cite-only
P1_BRAF_DABRAFENIB_TRAMETINIB,PAPER1_CANCER_CORE,Publication,Subbiah_2018_dabrafenib_trametinib,Dabrafenib + trametinib BRAF V600E ATC,Subbiah et al. JCO 2018 36(1):7-13,2018,https://ascopubs.org/doi/10.1200/JCO.2017.73.6785,Homo sapiens,Multi-center,~16,BRAF V600E ATC,Clinical trial,Dabrafenib + trametinib responders,YES,NO,NO,NO,NO,NO,YES,YES,partial,NO,YES,public_open,literature_only,project/data/external/dabrafenib_trametinib_atc/ (planned),BRAF V600E ATC clinical reference,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Cite-only
P1_ICI_NIVOLUMAB_THYROID,PAPER1_CANCER_CORE,Publication,Capdevila_2020_pembrolizumab_thyroid,Pembrolizumab thyroid cancer trials,Mehnert et al. + Capdevila et al. various,various,NEEDS_MANUAL_REVIEW,Homo sapiens,Mixed,NEEDS_MANUAL_REVIEW,Advanced thyroid cancer,Clinical trial,Anti-PD-1 thyroid response,YES,NO,partial,NO,NO,NO,YES,partial,partial,partial,partial,public_open_partial,literature_only,project/data/external/pembrolizumab_thyroid/ (planned),Thyroid-specific ICI references,HLA allele claim,low,[VERIFIED-MANUAL-NEEDED] Cite-only; locate exact trials
P1_CLINVAR_THYROID,PAPER1_CANCER_CORE,ClinVar,clinvar_thyroid_variants,ClinVar thyroid cancer + thyroid disease variants,Landrum et al. NAR 2018,2018,https://www.ncbi.nlm.nih.gov/clinvar/,Homo sapiens,Mixed,>200000 variants,Clinical variants,Variant catalog,Multiple thyroid conditions,YES,partial,NO,YES,YES,YES,NO,NO,partial,NO,YES,public_open,api_available,project/data/external/clinvar_thyroid/ (planned),Clinical-variant reference for translational claims,N/A,low,Methodology DB
P1_GNOMAD_V4,PAPER1_CANCER_CORE,gnomAD,gnomad_v4,gnomAD v4 (latest release),Karczewski et al. + 2024 update,2024,https://gnomad.broadinstitute.org/,Homo sapiens,Mixed,~807000 exomes / 76000 genomes,Population variant catalog,WGS+WXS variants,Reference,YES,partial,NO,NO,NO,NO,NO,NO,partial,NO,partial,public_open,downloadable,project/data/external/gnomad_v4/ (planned),Latest gnomAD population variant reference,Misuse as classical-HLA-allele reference,medium,Use for somatic-vs-germline filtering only
P1_COSMIC_V100,PAPER1_CANCER_CORE,COSMIC,cosmic_v100_thyroid,COSMIC v100 thyroid cancer variants + signatures,Tate et al. + 2024 update,2024,https://cancer.sanger.ac.uk/cosmic,Homo sapiens,Mixed,large,Tumor variants,Variant + signature DB,Thyroid cancer,YES,NO,partial,NO,NO,NO,partial,NO,partial,partial,YES,public_open_with_registration,registration_required,project/data/external/cosmic_v100/ (planned),Latest COSMIC for thyroid mutational signatures,HLA allele claim,low,Registration required
P1_ICGC_ARGO,PAPER1_CANCER_CORE,ICGC_ARGO,icgc_argo_thyroid,ICGC ARGO thyroid cancer placeholder,ICGC ARGO consortium,ongoing,https://www.icgc-argo.org/,Homo sapiens,Multi-country,>100000 planned,Tumor primary,WGS + RNA-seq + clinical,Pan-cancer next-gen,YES,NO,partial,NO,NO,NO,YES,partial,partial,partial,YES,access_application_required,blocked_pending_access,N/A,Next-gen pan-cancer (filter to thyroid),HLA allele claim,medium,Application required
P1_GENIE_17,PAPER1_CANCER_CORE,AACR_GENIE,genie_v17_thyroid,AACR Project GENIE v17 thyroid (latest release),AACR Project GENIE Consortium,2025,https://www.synapse.org/genie,Homo sapiens,Multi-institution,>200000+ samples,Primary + metastatic,Targeted DNA panels + clinical,Thyroid cancer subtypes,YES,NO,NO,NO,NO,NO,partial,NO,partial,partial,YES,public_open_with_registration,registration_required,project/data/external/genie_v17/ (planned),Latest GENIE release,HLA allele claim,low,Filter to thyroid; latest release
P1_CHEMBL_THYROID,PAPER1_CANCER_CORE,ChEMBL,chembl_thyroid_targets,ChEMBL thyroid-cancer drug targets,Mendez et al. NAR 2019,2019,https://www.ebi.ac.uk/chembl/,Homo sapiens,N/A,N/A,N/A,Drug-target DB,Thyroid drug targets,YES,NO,NO,NO,NO,NO,partial,partial,partial,partial,YES,public_open,downloadable,project/data/external/chembl_thyroid/ (planned),Drug-target reference,N/A,low,Methodology DB
P1_DRUGBANK_THYROID,PAPER1_CANCER_CORE,DrugBank,drugbank_thyroid_drugs,DrugBank thyroid drugs,Wishart et al. NAR 2018,2018,https://go.drugbank.com/,Homo sapiens,N/A,N/A,N/A,Drug DB,Thyroid drugs,YES,NO,NO,NO,NO,NO,partial,YES,partial,partial,YES,public_open,query_required,project/data/external/drugbank_thyroid/ (planned),Drug reference,N/A,low,Methodology DB
P1_OPEN_PHACTS,PAPER1_CANCER_CORE,Open_PHACTS,open_phacts_thyroid,Open PHACTS thyroid drug-target reference,Open PHACTS consortium,various,https://www.openphacts.org/,Homo sapiens,N/A,N/A,N/A,Drug-target DB,Thyroid drug-target,YES,NO,NO,NO,NO,NO,partial,partial,partial,partial,YES,public_open,query_required,project/data/external/open_phacts/ (planned),Open drug-target reference,N/A,low,Methodology DB
P1_IMPC_THYROID,PAPER1_CANCER_CORE,IMPC,impc_thyroid_phenotypes,International Mouse Phenotyping thyroid phenotypes,Dickinson et al. Nature 2016,2016,https://www.mousephenotype.org/,Mus musculus,Mouse,thousands of KO,Mouse KO phenotypes,Phenotype DB,Mouse thyroid phenotype,partial,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,public_open,downloadable,project/data/external/impc_thyroid/ (planned),Mouse phenotype reference,Patient-claim transfer,low,Methodology DB
