gene_name	chrom	bin	bin_index	bin_start	bin_end
ANK1	8	chr08_bin002	97	29920560	53251637
KAT6A	8	chr08_bin002	97	29920560	53251637
AP3M2	8	chr08_bin002	97	29920560	53251637
PLAT	8	chr08_bin002	97	29920560	53251637
IKBKB	8	chr08_bin002	97	29920560	53251637
POLB	8	chr08_bin002	97	29920560	53251637
DKK4	8	chr08_bin002	97	29920560	53251637
VDAC3	8	chr08_bin002	97	29920560	53251637
SLC20A2	8	chr08_bin002	97	29920560	53251637
SMIM19	8	chr08_bin002	97	29920560	53251637
CHRNB3	8	chr08_bin002	97	29920560	53251637
CHRNA6	8	chr08_bin002	97	29920560	53251637
THAP1	8	chr08_bin002	97	29920560	53251637
RNF170	8	chr08_bin002	97	29920560	53251637
HOOK3	8	chr08_bin002	97	29920560	53251637
FNTA	8	chr08_bin002	97	29920560	53251637
POMK	8	chr08_bin002	97	29920560	53251637
HGSNAT	8	chr08_bin002	97	29920560	53251637
LINC00293	8	chr08_bin002	97	29920560	53251637
IGLV8OR8-1	8	chr08_bin002	97	29920560	53251637
SPIDR	8	chr08_bin002	97	29920560	53251637
CEBPD	8	chr08_bin002	97	29920560	53251637
PRKDC	8	chr08_bin002	97	29920560	53251637
MCM4	8	chr08_bin002	97	29920560	53251637
UBE2V2	8	chr08_bin002	97	29920560	53251637
LINC02599	8	chr08_bin002	97	29920560	53251637
LINC02847	8	chr08_bin002	97	29920560	53251637
SNAI2	8	chr08_bin002	97	29920560	53251637
PPDPFL	8	chr08_bin002	97	29920560	53251637
SNTG1	8	chr08_bin002	97	29920560	53251637
PXDNL	8	chr08_bin002	97	29920560	53251637
PCMTD1	8	chr08_bin002	97	29920560	53251637
ST18	8	chr08_bin002	97	29920560	53251637
ALKAL1	8	chr08_bin002	97	29920560	53251637
RB1CC1	8	chr08_bin002	97	29920560	53251637
NPBWR1	8	chr08_bin002	97	29920560	53251637
OPRK1	8	chr08_bin002	97	29920560	53251637
ATP6V1H	8	chr08_bin003	98	53715543	74823313
RGS20	8	chr08_bin003	98	53715543	74823313
TCEA1	8	chr08_bin003	98	53715543	74823313
LYPLA1	8	chr08_bin003	98	53715543	74823313
MRPL15	8	chr08_bin003	98	53715543	74823313
SOX17	8	chr08_bin003	98	53715543	74823313
RP1	8	chr08_bin003	98	53715543	74823313
XKR4	8	chr08_bin003	98	53715543	74823313
TMEM68	8	chr08_bin003	98	53715543	74823313
TGS1	8	chr08_bin003	98	53715543	74823313
LYN	8	chr08_bin003	98	53715543	74823313
RPS20	8	chr08_bin003	98	53715543	74823313
CERNA3	8	chr08_bin003	98	53715543	74823313
MOS	8	chr08_bin003	98	53715543	74823313
PLAG1	8	chr08_bin003	98	53715543	74823313
CHCHD7	8	chr08_bin003	98	53715543	74823313
SDR16C5	8	chr08_bin003	98	53715543	74823313
PENK	8	chr08_bin003	98	53715543	74823313
LINC00968	8	chr08_bin003	98	53715543	74823313
LINC01606	8	chr08_bin003	98	53715543	74823313
LINC00588	8	chr08_bin003	98	53715543	74823313
LINC01602	8	chr08_bin003	98	53715543	74823313
FAM110B	8	chr08_bin003	98	53715543	74823313
UBXN2B	8	chr08_bin003	98	53715543	74823313
CYP7A1	8	chr08_bin003	98	53715543	74823313
SDCBP	8	chr08_bin003	98	53715543	74823313
NSMAF	8	chr08_bin003	98	53715543	74823313
TOX	8	chr08_bin003	98	53715543	74823313
CA8	8	chr08_bin003	98	53715543	74823313
LINC01301	8	chr08_bin003	98	53715543	74823313
RAB2A	8	chr08_bin003	98	53715543	74823313
CHD7	8	chr08_bin003	98	53715543	74823313
CLVS1	8	chr08_bin003	98	53715543	74823313
ASPH	8	chr08_bin003	98	53715543	74823313
LINC02842	8	chr08_bin003	98	53715543	74823313
NKAIN3	8	chr08_bin003	98	53715543	74823313
GGH	8	chr08_bin003	98	53715543	74823313
TTPA	8	chr08_bin003	98	53715543	74823313
YTHDF3	8	chr08_bin003	98	53715543	74823313
LINC01414	8	chr08_bin003	98	53715543	74823313
LINC01289	8	chr08_bin003	98	53715543	74823313
MIR124-2HG	8	chr08_bin003	98	53715543	74823313
BHLHE22	8	chr08_bin003	98	53715543	74823313
CYP7B1	8	chr08_bin003	98	53715543	74823313
LINC00251	8	chr08_bin003	98	53715543	74823313
LINC01299	8	chr08_bin003	98	53715543	74823313
ARMC1	8	chr08_bin003	98	53715543	74823313
MTFR1	8	chr08_bin003	98	53715543	74823313
PDE7A	8	chr08_bin003	98	53715543	74823313
DNAJC5B	8	chr08_bin003	98	53715543	74823313
TRIM55	8	chr08_bin003	98	53715543	74823313
CRH	8	chr08_bin003	98	53715543	74823313
LINC00967	8	chr08_bin003	98	53715543	74823313
RRS1	8	chr08_bin003	98	53715543	74823313
ADHFE1	8	chr08_bin003	98	53715543	74823313
VXN	8	chr08_bin003	98	53715543	74823313
MYBL1	8	chr08_bin003	98	53715543	74823313
VCPIP1	8	chr08_bin003	98	53715543	74823313
SGK3	8	chr08_bin003	98	53715543	74823313
MCMDC2	8	chr08_bin003	98	53715543	74823313
SNHG6	8	chr08_bin003	98	53715543	74823313
TCF24	8	chr08_bin003	98	53715543	74823313
PPP1R42	8	chr08_bin003	98	53715543	74823313
COPS5	8	chr08_bin003	98	53715543	74823313
CSPP1	8	chr08_bin003	98	53715543	74823313
ARFGEF1	8	chr08_bin003	98	53715543	74823313
CPA6	8	chr08_bin003	98	53715543	74823313
PREX2	8	chr08_bin003	98	53715543	74823313
C8orf34-AS1	8	chr08_bin003	98	53715543	74823313
C8orf34	8	chr08_bin003	98	53715543	74823313
LINC01592	8	chr08_bin003	98	53715543	74823313
LINC01603	8	chr08_bin003	98	53715543	74823313
SULF1	8	chr08_bin003	98	53715543	74823313
SLCO5A1	8	chr08_bin003	98	53715543	74823313
PRDM14	8	chr08_bin003	98	53715543	74823313
NCOA2	8	chr08_bin003	98	53715543	74823313
TRAM1	8	chr08_bin003	98	53715543	74823313
LACTB2-AS1	8	chr08_bin003	98	53715543	74823313
LACTB2	8	chr08_bin003	98	53715543	74823313
XKR9	8	chr08_bin003	98	53715543	74823313
EYA1	8	chr08_bin003	98	53715543	74823313
MSC-AS1	8	chr08_bin003	98	53715543	74823313
MSC	8	chr08_bin003	98	53715543	74823313
TRPA1	8	chr08_bin003	98	53715543	74823313
KCNB2	8	chr08_bin003	98	53715543	74823313
TERF1	8	chr08_bin003	98	53715543	74823313
SBSPON	8	chr08_bin003	98	53715543	74823313
C8orf89	8	chr08_bin003	98	53715543	74823313
RPL7	8	chr08_bin003	98	53715543	74823313
RDH10	8	chr08_bin003	98	53715543	74823313
RDH10-AS1	8	chr08_bin003	98	53715543	74823313
STAU2-AS1	8	chr08_bin003	98	53715543	74823313
STAU2	8	chr08_bin003	98	53715543	74823313
UBE2W	8	chr08_bin003	98	53715543	74823313
ELOC	8	chr08_bin003	98	53715543	74823313
TMEM70	8	chr08_bin003	98	53715543	74823313
LY96	8	chr08_bin003	98	53715543	74823313
JPH1	8	chr08_bin003	98	53715543	74823313
GDAP1	8	chr08_bin003	98	53715543	74823313
MIR2052HG	8	chr08_bin003	98	53715543	74823313
PI15	8	chr08_bin004	99	74824534	98046469
CRISPLD1	8	chr08_bin004	99	74824534	98046469
CASC9	8	chr08_bin004	99	74824534	98046469
HNF4G	8	chr08_bin004	99	74824534	98046469
LINC01111	8	chr08_bin004	99	74824534	98046469
ZFHX4-AS1	8	chr08_bin004	99	74824534	98046469
ZFHX4	8	chr08_bin004	99	74824534	98046469
PEX2	8	chr08_bin004	99	74824534	98046469
PKIA-AS1	8	chr08_bin004	99	74824534	98046469
PKIA	8	chr08_bin004	99	74824534	98046469
ZC2HC1A	8	chr08_bin004	99	74824534	98046469
IL7	8	chr08_bin004	99	74824534	98046469
LINC02605	8	chr08_bin004	99	74824534	98046469
STMN2	8	chr08_bin004	99	74824534	98046469
LINC01607	8	chr08_bin004	99	74824534	98046469
HEY1	8	chr08_bin004	99	74824534	98046469
MRPS28	8	chr08_bin004	99	74824534	98046469
TPD52	8	chr08_bin004	99	74824534	98046469
ZBTB10	8	chr08_bin004	99	74824534	98046469
ZNF704	8	chr08_bin004	99	74824534	98046469
PAG1	8	chr08_bin004	99	74824534	98046469
FABP5	8	chr08_bin004	99	74824534	98046469
PMP2	8	chr08_bin004	99	74824534	98046469
FABP9	8	chr08_bin004	99	74824534	98046469
FABP4	8	chr08_bin004	99	74824534	98046469
FABP12	8	chr08_bin004	99	74824534	98046469
IMPA1	8	chr08_bin004	99	74824534	98046469
SLC10A5	8	chr08_bin004	99	74824534	98046469
ZFAND1	8	chr08_bin004	99	74824534	98046469
CHMP4C	8	chr08_bin004	99	74824534	98046469
SNX16	8	chr08_bin004	99	74824534	98046469
LINC02235	8	chr08_bin004	99	74824534	98046469
LINC02839	8	chr08_bin004	99	74824534	98046469
LINC01419	8	chr08_bin004	99	74824534	98046469
RALYL	8	chr08_bin004	99	74824534	98046469
LRRCC1	8	chr08_bin004	99	74824534	98046469
E2F5	8	chr08_bin004	99	74824534	98046469
RBIS	8	chr08_bin004	99	74824534	98046469
CA13	8	chr08_bin004	99	74824534	98046469
CA1	8	chr08_bin004	99	74824534	98046469
CA3	8	chr08_bin004	99	74824534	98046469
CA3-AS1	8	chr08_bin004	99	74824534	98046469
CA2	8	chr08_bin004	99	74824534	98046469
LINC02849	8	chr08_bin004	99	74824534	98046469
ATP6V0D2	8	chr08_bin004	99	74824534	98046469
PSKH2	8	chr08_bin004	99	74824534	98046469
SLC7A13	8	chr08_bin004	99	74824534	98046469
WWP1	8	chr08_bin004	99	74824534	98046469
RMDN1	8	chr08_bin004	99	74824534	98046469
CPNE3	8	chr08_bin004	99	74824534	98046469
CNGB3	8	chr08_bin004	99	74824534	98046469
CNBD1	8	chr08_bin004	99	74824534	98046469
DCAF4L2	8	chr08_bin004	99	74824534	98046469
MMP16	8	chr08_bin004	99	74824534	98046469
RIPK2	8	chr08_bin004	99	74824534	98046469
OSGIN2	8	chr08_bin004	99	74824534	98046469
NBN	8	chr08_bin004	99	74824534	98046469
DECR1	8	chr08_bin004	99	74824534	98046469
CALB1	8	chr08_bin004	99	74824534	98046469
LINC01030	8	chr08_bin004	99	74824534	98046469
LINC00534	8	chr08_bin004	99	74824534	98046469
TMEM64	8	chr08_bin004	99	74824534	98046469
NECAB1	8	chr08_bin004	99	74824534	98046469
C8orf88	8	chr08_bin004	99	74824534	98046469
PIP4P2	8	chr08_bin004	99	74824534	98046469
OTUD6B-AS1	8	chr08_bin004	99	74824534	98046469
OTUD6B	8	chr08_bin004	99	74824534	98046469
LRRC69	8	chr08_bin004	99	74824534	98046469
SLC26A7	8	chr08_bin004	99	74824534	98046469
RUNX1T1	8	chr08_bin004	99	74824534	98046469
TRIQK	8	chr08_bin004	99	74824534	98046469
RBM12B	8	chr08_bin004	99	74824534	98046469
TMEM67	8	chr08_bin004	99	74824534	98046469
PDP1	8	chr08_bin004	99	74824534	98046469
MIR378D2HG	8	chr08_bin004	99	74824534	98046469
CDH17	8	chr08_bin004	99	74824534	98046469
GEM	8	chr08_bin004	99	74824534	98046469
RAD54B	8	chr08_bin004	99	74824534	98046469
FSBP	8	chr08_bin004	99	74824534	98046469
VIRMA	8	chr08_bin004	99	74824534	98046469
ESRP1	8	chr08_bin004	99	74824534	98046469
DPY19L4	8	chr08_bin004	99	74824534	98046469
INTS8	8	chr08_bin004	99	74824534	98046469
CCNE2	8	chr08_bin004	99	74824534	98046469
NDUFAF6	8	chr08_bin004	99	74824534	98046469
TP53INP1	8	chr08_bin004	99	74824534	98046469
MIR3150BHG	8	chr08_bin004	99	74824534	98046469
PLEKHF2	8	chr08_bin004	99	74824534	98046469
LINC01298	8	chr08_bin004	99	74824534	98046469
GDF6	8	chr08_bin004	99	74824534	98046469
UQCRB	8	chr08_bin004	99	74824534	98046469
MTERF3	8	chr08_bin004	99	74824534	98046469
PTDSS1	8	chr08_bin004	99	74824534	98046469
SDC2	8	chr08_bin004	99	74824534	98046469
CPQ	8	chr08_bin004	99	74824534	98046469
TSPYL5	8	chr08_bin004	99	74824534	98046469
MTDH	8	chr08_bin004	99	74824534	98046469
LAPTM4B	8	chr08_bin004	99	74824534	98046469
MATN2	8	chr08_bin004	99	74824534	98046469
RPL30	8	chr08_bin004	99	74824534	98046469
ERICH5	8	chr08_bin005	100	98064522	123275541
RIDA	8	chr08_bin005	100	98064522	123275541
POP1	8	chr08_bin005	100	98064522	123275541
NIPAL2	8	chr08_bin005	100	98064522	123275541
STK3	8	chr08_bin005	100	98064522	123275541
KCNS2	8	chr08_bin005	100	98064522	123275541
OSR2	8	chr08_bin005	100	98064522	123275541
VPS13B-DT	8	chr08_bin005	100	98064522	123275541
VPS13B	8	chr08_bin005	100	98064522	123275541
COX6C	8	chr08_bin005	100	98064522	123275541
RGS22	8	chr08_bin005	100	98064522	123275541
FBXO43	8	chr08_bin005	100	98064522	123275541
POLR2K	8	chr08_bin005	100	98064522	123275541
SPAG1	8	chr08_bin005	100	98064522	123275541
RNF19A	8	chr08_bin005	100	98064522	123275541
ANKRD46	8	chr08_bin005	100	98064522	123275541
SNX31	8	chr08_bin005	100	98064522	123275541
PABPC1	8	chr08_bin005	100	98064522	123275541
YWHAZ	8	chr08_bin005	100	98064522	123275541
ZNF706	8	chr08_bin005	100	98064522	123275541
LINC02844	8	chr08_bin005	100	98064522	123275541
LINC02845	8	chr08_bin005	100	98064522	123275541
GRHL2	8	chr08_bin005	100	98064522	123275541
NCALD	8	chr08_bin005	100	98064522	123275541
RRM2B	8	chr08_bin005	100	98064522	123275541
UBR5	8	chr08_bin005	100	98064522	123275541
ODF1	8	chr08_bin005	100	98064522	123275541
KLF10	8	chr08_bin005	100	98064522	123275541
GASAL1	8	chr08_bin005	100	98064522	123275541
AZIN1	8	chr08_bin005	100	98064522	123275541
ATP6V1C1	8	chr08_bin005	100	98064522	123275541
LINC01181	8	chr08_bin005	100	98064522	123275541
BAALC-AS2	8	chr08_bin005	100	98064522	123275541
BAALC	8	chr08_bin005	100	98064522	123275541
BAALC-AS1	8	chr08_bin005	100	98064522	123275541
FZD6	8	chr08_bin005	100	98064522	123275541
CTHRC1	8	chr08_bin005	100	98064522	123275541
SLC25A32	8	chr08_bin005	100	98064522	123275541
DCAF13	8	chr08_bin005	100	98064522	123275541
RIMS2	8	chr08_bin005	100	98064522	123275541
DPYS	8	chr08_bin005	100	98064522	123275541
DCSTAMP	8	chr08_bin005	100	98064522	123275541
LRP12	8	chr08_bin005	100	98064522	123275541
ZFPM2	8	chr08_bin005	100	98064522	123275541
ZFPM2-AS1	8	chr08_bin005	100	98064522	123275541
OXR1	8	chr08_bin005	100	98064522	123275541
ABRA	8	chr08_bin005	100	98064522	123275541
ANGPT1	8	chr08_bin005	100	98064522	123275541
RSPO2	8	chr08_bin005	100	98064522	123275541
EIF3E	8	chr08_bin005	100	98064522	123275541
EMC2	8	chr08_bin005	100	98064522	123275541
TMEM74	8	chr08_bin005	100	98064522	123275541
TRHR	8	chr08_bin005	100	98064522	123275541
NUDCD1	8	chr08_bin005	100	98064522	123275541
ENY2	8	chr08_bin005	100	98064522	123275541
PKHD1L1	8	chr08_bin005	100	98064522	123275541
EBAG9	8	chr08_bin005	100	98064522	123275541
SYBU	8	chr08_bin005	100	98064522	123275541
KCNV1	8	chr08_bin005	100	98064522	123275541
LINC01608	8	chr08_bin005	100	98064522	123275541
LINC01609	8	chr08_bin005	100	98064522	123275541
LINC02237	8	chr08_bin005	100	98064522	123275541
CSMD3	8	chr08_bin005	100	98064522	123275541
TRPS1	8	chr08_bin005	100	98064522	123275541
LINC00536	8	chr08_bin005	100	98064522	123275541
EIF3H	8	chr08_bin005	100	98064522	123275541
UTP23	8	chr08_bin005	100	98064522	123275541
RAD21	8	chr08_bin005	100	98064522	123275541
RAD21-AS1	8	chr08_bin005	100	98064522	123275541
AARD	8	chr08_bin005	100	98064522	123275541
SLC30A8	8	chr08_bin005	100	98064522	123275541
MED30	8	chr08_bin005	100	98064522	123275541
EXT1	8	chr08_bin005	100	98064522	123275541
SAMD12	8	chr08_bin005	100	98064522	123275541
SAMD12-AS1	8	chr08_bin005	100	98064522	123275541
TNFRSF11B	8	chr08_bin005	100	98064522	123275541
COLEC10	8	chr08_bin005	100	98064522	123275541
MAL2	8	chr08_bin005	100	98064522	123275541
MAL2-AS1	8	chr08_bin005	100	98064522	123275541
CCN3	8	chr08_bin005	100	98064522	123275541
ENPP2	8	chr08_bin005	100	98064522	123275541
TAF2	8	chr08_bin005	100	98064522	123275541
DSCC1	8	chr08_bin005	100	98064522	123275541
DEPTOR	8	chr08_bin005	100	98064522	123275541
COL14A1	8	chr08_bin005	100	98064522	123275541
MRPL13	8	chr08_bin005	100	98064522	123275541
MTBP	8	chr08_bin005	100	98064522	123275541
SNTB1	8	chr08_bin005	100	98064522	123275541
HAS2	8	chr08_bin005	100	98064522	123275541
HAS2-AS1	8	chr08_bin005	100	98064522	123275541
LINC02855	8	chr08_bin005	100	98064522	123275541
SMILR	8	chr08_bin005	100	98064522	123275541
LINC01151	8	chr08_bin005	100	98064522	123275541
ZHX2	8	chr08_bin005	100	98064522	123275541
DERL1	8	chr08_bin005	100	98064522	123275541
TBC1D31	8	chr08_bin005	100	98064522	123275541
FAM83A	8	chr08_bin005	100	98064522	123275541
FAM83A-AS1	8	chr08_bin005	100	98064522	123275541
C8orf76	8	chr08_bin005	100	98064522	123275541
ZHX1	8	chr08_bin005	100	98064522	123275541
ATAD2	8	chr08_bin006	101	123319850	143430732
FBXO32	8	chr08_bin006	101	123319850	143430732
KLHL38	8	chr08_bin006	101	123319850	143430732
ANXA13	8	chr08_bin006	101	123319850	143430732
FAM91A1	8	chr08_bin006	101	123319850	143430732
FER1L6	8	chr08_bin006	101	123319850	143430732
FER1L6-AS1	8	chr08_bin006	101	123319850	143430732
FER1L6-AS2	8	chr08_bin006	101	123319850	143430732
TMEM65	8	chr08_bin006	101	123319850	143430732
TRMT12	8	chr08_bin006	101	123319850	143430732
RNF139	8	chr08_bin006	101	123319850	143430732
TATDN1	8	chr08_bin006	101	123319850	143430732
NDUFB9	8	chr08_bin006	101	123319850	143430732
MTSS1	8	chr08_bin006	101	123319850	143430732
LINC00964	8	chr08_bin006	101	123319850	143430732
ZNF572	8	chr08_bin006	101	123319850	143430732
SQLE	8	chr08_bin006	101	123319850	143430732
WASHC5	8	chr08_bin006	101	123319850	143430732
WASHC5-AS1	8	chr08_bin006	101	123319850	143430732
NSMCE2	8	chr08_bin006	101	123319850	143430732
TRIB1	8	chr08_bin006	101	123319850	143430732
LINC00861	8	chr08_bin006	101	123319850	143430732
LRATD2	8	chr08_bin006	101	123319850	143430732
PCAT1	8	chr08_bin006	101	123319850	143430732
CASC19	8	chr08_bin006	101	123319850	143430732
PRNCR1	8	chr08_bin006	101	123319850	143430732
CASC8	8	chr08_bin006	101	123319850	143430732
POU5F1B	8	chr08_bin006	101	123319850	143430732
CCAT2	8	chr08_bin006	101	123319850	143430732
CASC11	8	chr08_bin006	101	123319850	143430732
MYC	8	chr08_bin006	101	123319850	143430732
PVT1	8	chr08_bin006	101	123319850	143430732
LINC00824	8	chr08_bin006	101	123319850	143430732
CCDC26	8	chr08_bin006	101	123319850	143430732
GSDMC	8	chr08_bin006	101	123319850	143430732
ASAP1	8	chr08_bin006	101	123319850	143430732
ASAP1-IT2	8	chr08_bin006	101	123319850	143430732
ADCY8	8	chr08_bin006	101	123319850	143430732
EFR3A	8	chr08_bin006	101	123319850	143430732
OC90	8	chr08_bin006	101	123319850	143430732
HHLA1	8	chr08_bin006	101	123319850	143430732
KCNQ3	8	chr08_bin006	101	123319850	143430732
HPYR1	8	chr08_bin006	101	123319850	143430732
TMEM71	8	chr08_bin006	101	123319850	143430732
PHF20L1	8	chr08_bin006	101	123319850	143430732
TG	8	chr08_bin006	101	123319850	143430732
SLA	8	chr08_bin006	101	123319850	143430732
CCN4	8	chr08_bin006	101	123319850	143430732
NDRG1	8	chr08_bin006	101	123319850	143430732
ST3GAL1	8	chr08_bin006	101	123319850	143430732
ZFAT	8	chr08_bin006	101	123319850	143430732
ZFAT-AS1	8	chr08_bin006	101	123319850	143430732
LINC01591	8	chr08_bin006	101	123319850	143430732
KHDRBS3	8	chr08_bin006	101	123319850	143430732
LINC02055	8	chr08_bin006	101	123319850	143430732
FAM135B	8	chr08_bin006	101	123319850	143430732
COL22A1	8	chr08_bin006	101	123319850	143430732
KCNK9	8	chr08_bin006	101	123319850	143430732
TRAPPC9	8	chr08_bin006	101	123319850	143430732
PEG13	8	chr08_bin006	101	123319850	143430732
CHRAC1	8	chr08_bin006	101	123319850	143430732
AGO2	8	chr08_bin006	101	123319850	143430732
ERICD	8	chr08_bin006	101	123319850	143430732
PTK2	8	chr08_bin006	101	123319850	143430732
DENND3	8	chr08_bin006	101	123319850	143430732
SLC45A4	8	chr08_bin006	101	123319850	143430732
LINC01300	8	chr08_bin006	101	123319850	143430732
GPR20	8	chr08_bin006	101	123319850	143430732
PTP4A3	8	chr08_bin006	101	123319850	143430732
LINC00051	8	chr08_bin006	101	123319850	143430732
TSNARE1	8	chr08_bin006	101	123319850	143430732
ADGRB1	8	chr08_bin006	101	123319850	143430732
ARC	8	chr08_bin006	101	123319850	143430732
JRK	8	chr08_bin006	101	123319850	143430732
PSCA	8	chr08_bin006	101	123319850	143430732
LY6K	8	chr08_bin006	101	123319850	143430732
LNCOC1	8	chr08_bin006	101	123319850	143430732
THEM6	8	chr08_bin006	101	123319850	143430732
SLURP1	8	chr08_bin006	101	123319850	143430732
LYPD2	8	chr08_bin006	101	123319850	143430732
SLURP2	8	chr08_bin006	101	123319850	143430732
LYNX1	8	chr08_bin006	101	123319850	143430732
LY6D	8	chr08_bin006	101	123319850	143430732
GML	8	chr08_bin006	101	123319850	143430732
CYP11B1	8	chr08_bin006	101	123319850	143430732
CYP11B2	8	chr08_bin006	101	123319850	143430732
LY6E-DT	8	chr08_bin006	101	123319850	143430732
LY6E	8	chr08_bin006	101	123319850	143430732
LY6L	8	chr08_bin006	101	123319850	143430732
LY6H	8	chr08_bin006	101	123319850	143430732
GPIHBP1	8	chr08_bin006	101	123319850	143430732
ZFP41	8	chr08_bin006	101	123319850	143430732
GLI4	8	chr08_bin006	101	123319850	143430732
MINCR	8	chr08_bin006	101	123319850	143430732
ZNF696	8	chr08_bin006	101	123319850	143430732
TOP1MT	8	chr08_bin006	101	123319850	143430732
RHPN1-AS1	8	chr08_bin006	101	123319850	143430732
RHPN1	8	chr08_bin006	101	123319850	143430732
MAFA-AS1	8	chr08_bin006	101	123319850	143430732
MAFA	8	chr08_bin006	101	123319850	143430732
ZC3H3	8	chr08_bin007	102	143437659	145066685
GSDMD	8	chr08_bin007	102	143437659	145066685
MROH6	8	chr08_bin007	102	143437659	145066685
NAPRT	8	chr08_bin007	102	143437659	145066685
EEF1D	8	chr08_bin007	102	143437659	145066685
TIGD5	8	chr08_bin007	102	143437659	145066685
PYCR3	8	chr08_bin007	102	143437659	145066685
ZNF623	8	chr08_bin007	102	143437659	145066685
ZNF707	8	chr08_bin007	102	143437659	145066685
CCDC166	8	chr08_bin007	102	143437659	145066685
MAPK15	8	chr08_bin007	102	143437659	145066685
FAM83H	8	chr08_bin007	102	143437659	145066685
IQANK1	8	chr08_bin007	102	143437659	145066685
SCRIB	8	chr08_bin007	102	143437659	145066685
PUF60	8	chr08_bin007	102	143437659	145066685
NRBP2	8	chr08_bin007	102	143437659	145066685
EPPK1	8	chr08_bin007	102	143437659	145066685
PLEC	8	chr08_bin007	102	143437659	145066685
PARP10	8	chr08_bin007	102	143437659	145066685
GRINA	8	chr08_bin007	102	143437659	145066685
SPATC1	8	chr08_bin007	102	143437659	145066685
OPLAH	8	chr08_bin007	102	143437659	145066685
EXOSC4	8	chr08_bin007	102	143437659	145066685
GPAA1	8	chr08_bin007	102	143437659	145066685
CYC1	8	chr08_bin007	102	143437659	145066685
SHARPIN	8	chr08_bin007	102	143437659	145066685
MAF1	8	chr08_bin007	102	143437659	145066685
WDR97	8	chr08_bin007	102	143437659	145066685
HGH1	8	chr08_bin007	102	143437659	145066685
MROH1	8	chr08_bin007	102	143437659	145066685
BOP1	8	chr08_bin007	102	143437659	145066685
SCX	8	chr08_bin007	102	143437659	145066685
HSF1	8	chr08_bin007	102	143437659	145066685
DGAT1	8	chr08_bin007	102	143437659	145066685
SCRT1	8	chr08_bin007	102	143437659	145066685
SLC52A2	8	chr08_bin007	102	143437659	145066685
TMEM249	8	chr08_bin007	102	143437659	145066685
FBXL6	8	chr08_bin007	102	143437659	145066685
ADCK5	8	chr08_bin007	102	143437659	145066685
CPSF1	8	chr08_bin007	102	143437659	145066685
SLC39A4	8	chr08_bin007	102	143437659	145066685
VPS28	8	chr08_bin007	102	143437659	145066685
TONSL	8	chr08_bin007	102	143437659	145066685
TONSL-AS1	8	chr08_bin007	102	143437659	145066685
KIFC2	8	chr08_bin007	102	143437659	145066685
FOXH1	8	chr08_bin007	102	143437659	145066685
PPP1R16A	8	chr08_bin007	102	143437659	145066685
GPT	8	chr08_bin007	102	143437659	145066685
MFSD3	8	chr08_bin007	102	143437659	145066685
RECQL4	8	chr08_bin007	102	143437659	145066685
LRRC14	8	chr08_bin007	102	143437659	145066685
LRRC24	8	chr08_bin007	102	143437659	145066685
C8orf82	8	chr08_bin007	102	143437659	145066685
ARHGAP39	8	chr08_bin007	102	143437659	145066685
ZNF251	8	chr08_bin007	102	143437659	145066685
ZNF34	8	chr08_bin007	102	143437659	145066685
RPL8	8	chr08_bin007	102	143437659	145066685
ZNF517	8	chr08_bin007	102	143437659	145066685
